Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/lpjdesign/wrath-of-the-gatekeepers-campaign-serial-adventure?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6310088#item6310088,20,https://www.kicktraq.com/projects/lpjdesign/wrath-of-the-gatekeepers-campaign-serial-adventure/,5E,,,Wrath of the Gatekeepers Campaign serial adventures,15-Sep-18,Y,USD,"1,886.00",1,Not Funded,N,N,N,"$1,886 ",62.00%,Ended,0,1.61117E+12,August 11 2018,,,,
https://www.kickstarter.com/projects/2061874799/blackstar-death-and-decay-creature-codex?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6315944#item6315944,20,https://www.kicktraq.com/projects/2061874799/blackstar-death-and-decay-creature-codex/,non-5E,https://rpggeek.com/rpg/27061/shadow-demon-lord,,Blackstar: Death & Decay Creature Codex,15-Sep-18,Y,USD,"18,673.00",1,"18,673.00",Y,N,Y,"$18,673 ",320.00%,Ended,18673,1.61117E+12,August 14 2018,,,,
https://www.kickstarter.com/projects/563681582/true-level-adventures-for-1e-and-5e-gaming?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359102#item6359102,21,https://www.kicktraq.com/projects/563681582/true-level-adventures-for-1e-and-5e-gaming/,5E,,,True Level Adventures for 1E and 5E gaming,16-Sep-18,Y,USD,"1,882.00",1,"1,882.00",Y,N,Y,"$1,882 ",376.00%,Ended,1882,1.61117E+12,September 1 2018,,,,
https://www.kickstarter.com/projects/shadesofvengeance/era-the-chosen-a-horror-rpg-defend-our-dimension-0?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6315957#item6315957,20,https://www.kicktraq.com/projects/shadesofvengeance/era-the-chosen-a-horror-rpg-defend-our-dimension-0/,RPG,,https://rpggeek.com/rpgsystem/35204/era-d10,Era: The Chosen - A Horror RPG: Defend our dimension!,16-Sep-18,Y,USD,"7,518.00",1,"7,518.00",Y,N,Y,"$7,518 ",375.00%,Ended,7518,1.61117E+12,August 15 2018,,,,
https://www.kickstarter.com/projects/minosgames/rockopolis-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359858#item6359858,22,https://www.kicktraq.com/projects/minosgames/rockopolis-rpg/,RPG,,,Rockopolis RPG,16-Sep-18,Y,USD,"6,483.00",1,"6,483.00",Y,N,Y,"$6,483 ",138.00%,Ended,6483,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/dungeon6/augusta-universalis-gdr?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359119#item6359119,22,https://www.kicktraq.com/projects/1545227422/augusta-universalis-gdr/,RPG,,,Augusta Universalis GDR,17-Sep-18,Y,USD,"9,268.00",1,"9,268.00",Y,N,Y,"$9,268 ",308.00%,Ended,9268,1.61117E+12,September 3 2018,,,,
https://www.kickstarter.com/projects/verantheacodex/eastern-fantasy-adventures-for-dandd-5e-and-sotdl?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359872#item6359872,22,https://www.kicktraq.com/projects/verantheacodex/eastern-fantasy-adventures-for-dandd-5e-and-sotdl/,5E,,,Eastern Fantasy Adventures for D&D 5e and SotDL,18-Sep-18,Y,USD,"4,127.00",1,"4,127.00",Y,N,Y,"$4,127 ",140.00%,Ended,4127,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/tripleacegames/ghost-writer-a-gothic-horror-adventure?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359121#item6359121,22,https://www.kicktraq.com/projects/1588759266/ghost-writer-a-gothic-horror-adventure/,non-5E,https://rpggeek.com/rpg/11973/leagues-adventure,,Ghost Writer - a Gothic Horror adventure!,18-Sep-18,Y,GBP,"1,592.00",1.31675,"2,096.27",Y,N,Y,"£1,592",318.00%,Ended,2096.27,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/norsefoundry/atmars-cardography-full-rpg-modules-and-random-dun?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6342546#item6342546,21,https://www.kicktraq.com/projects/norsefoundry/atmars-cardography-full-rpg-modules-and-random-dun/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Atmar's Cardography: Full RPG Modules & Random Dungeon Decks,18-Sep-18,Y,USD,"61,170.00",1,"61,170.00",Y,N,Y,"$61,170 ",611.00%,Ended,61170,1.61117E+12,August 28 2018,,,,
https://www.kickstarter.com/projects/429765734/free-spacer-a-sandbox-starship-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6315933#item6315933,20,https://www.kicktraq.com/projects/429765734/free-spacer-a-sandbox-starship-tabletop-rpg/,RPG,,,Free Spacer // a sandbox starship tabletop RPG,18-Sep-18,Y,CAD,"24,175.00",0.77084,"18,635.06",Y,N,Y,"$24,175 CAD",120.00%,Ended,18635.06,1.61117E+12,August 14 2018,,,,
https://www.kickstarter.com/projects/underthewitchmoon/under-the-witch-moon?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6325006#item6325006,20,https://www.kicktraq.com/projects/underthewitchmoon/under-the-witch-moon/,RPG,,,Under The Witch Moon,18-Sep-18,Y,USD,"3,309.00",1,Not Funded,N,N,N,"$3,309 ",55.00%,Ended,0,1.61117E+12,August 19 2018,,,,
https://www.kickstarter.com/projects/nordgames/objects-of-intrigue-card-decks-for-5th-edition-onl?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6326959#item6326959,20,https://www.kicktraq.com/projects/nordgames/objects-of-intrigue-card-decks-for-5th-edition-onl/,5E,,,Objects of Intrigue Card Decks for 5th Edition! Only $12!,19-Sep-18,Y,EUR,"40,713.00",1.16739,"47,527.95",Y,N,Y,"€40,713",814.00%,Ended,47527.95,1.61117E+12,August 20 2018,,,,
https://www.kickstarter.com/projects/studio9games/midnight-legion-portal-of-life?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6326969#item6326969,21,https://www.kicktraq.com/projects/studio9games/midnight-legion-portal-of-life/,non-5E,https://rpggeek.com/rpg/37837/midnight-legion,,Midnight Legion: Portal of Life,19-Sep-18,Y,USD,"17,660.00",1,"17,660.00",Y,N,Y,"$17,660 ",883.00%,Ended,17660,1.61117E+12,August 21 2018,,,,
https://www.kickstarter.com/projects/1809672271/wordplayingcards-action-card-role-playing-game-sys?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6325009#item6325009,20,https://www.kicktraq.com/projects/1809672271/wordplayingcards-action-card-role-playing-game-sys/,RPG,,,woRdPlayinG.cards | Action Card Role-Playing Game System,19-Sep-18,Y,USD,680,1,Not Funded,N,N,N,$680 ,7.00%,Ended,0,1.61117E+12,August 20 2018,,,,
https://www.kickstarter.com/projects/arcanagames/arkadia-the-mythic-greek-setting-for-5e?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6326953#item6326953,20,https://www.kicktraq.com/projects/arcanagames/arkadia-the-mythic-greek-setting-for-5e/,5E,,,Arkadia: The Mythic Greek Setting for 5e,20-Sep-18,Y,USD,"48,355.00",1,"48,355.00",Y,N,Y,"$48,355 ",967.00%,Ended,48355,1.61117E+12,August 20 2018,,,,
https://www.kickstarter.com/projects/1725754599/metal-magic-and-lore-fantasy-rpg-revised-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6274532#item6274532,18,https://www.kicktraq.com/projects/1725754599/metal-magic-and-lore-fantasy-rpg-revised-edition/,non-5E,https://rpggeek.com/rpg/3579/metal-magic-and-lore,,"Metal, Magic and Lore Fantasy RPG - Revised Edition!",20-Sep-18,Y,EUR,"6,083.00",1.1775,Not Funded,N,N,N,"€6,083",6.00%,Ended,0,1.61117E+12,July 26 2018,,,,
https://www.kickstarter.com/projects/2025145538/an-eldritch-dream-games-monster-codex?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6330589#item6330589,21,https://www.kicktraq.com/projects/2025145538/an-eldritch-dream-games-monster-codex/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,An Eldritch Dream Games Monster Codex,21-Sep-18,Y,USD,286,1,Not Funded,N,N,N,$286 ,57.00%,Ended,0,1.61117E+12,August 22 2018,,,,
https://www.kickstarter.com/projects/200664283/dystopia-rising-evolution-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6329406#item6329406,21,https://www.kicktraq.com/projects/200664283/dystopia-rising-evolution-tabletop-rpg/,RPG,,https://rpggeek.com/rpgsystem/50568/storypath-system,Dystopia Rising: Evolution Tabletop RPG,21-Sep-18,Y,USD,"39,608.00",1,"39,608.00",Y,N,Y,"$39,608 ",198.00%,Ended,39608,1.61117E+12,August 22 2018,,,,
https://www.kickstarter.com/projects/1872211894/noble-stars?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6270772#item6270772,18,https://www.kicktraq.com/projects/1872211894/noble-stars/,RPG,,,Noble Stars,22-Sep-18,Y,USD,"1,099.00",1,Not Funded,N,N,N,"$1,099 ",28.00%,Ended,0,1.61117E+12,July 24 2018,,,,
https://www.kickstarter.com/projects/dansleniddumal2/snakes-and-gestapo-dans-le-nid-du-mal?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6247283?commentid=8190311#comment8190311,17,https://www.kicktraq.com/projects/809629347/snakes-and-gestapo-dans-le-nid-du-mal/,RPG,,,SNAKES and GESTAPO / Dans le nid du Mal,22-Sep-18,Y,CAD,"14,078.00",0.77322,"10,885.39",Y,N,Y,"$14,078 CAD",281.00%,Ended,10885.39,1.61117E+12,August 28 2018,,,,
https://www.kickstarter.com/projects/zencala/the-mineral-point-vampire-dungeons-and-dragons?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6340218#item6340218,21,https://www.kicktraq.com/projects/141004033/the-mineral-point-vampire-dungeons-and-dragons/,5E,,,The Mineral Point Vampire (Dungeons and Dragons),24-Sep-18,Y,USD,"1,284.00",1,"1,284.00",Y,N,Y,"$1,284 ",256.00%,Ended,1284,1.61117E+12,August 25 2018,,,,
https://www.kickstarter.com/projects/sanguine/books-of-monsters-and-legends-for-ironclaw-role-pl?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6329072#item6329072,21,https://www.kicktraq.com/projects/sanguine/books-of-monsters-and-legends-for-ironclaw-role-pl/,non-5E,https://rpggeek.com/rpg/6076/ironclaw-second-edition,,Books of Monsters & Legends for IRONCLAW role-playing game,24-Sep-18,Y,USD,"7,897.00",1,"7,897.00",Y,N,Y,"$7,897 ",358.00%,Ended,7897,1.61117E+12,August 21 2018,,,,
https://www.kickstarter.com/projects/sessionzero/deck-of-magical-mystery-tier-4-5e-compatible?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6340223#item6340223,21,https://www.kicktraq.com/projects/sessionzero/deck-of-magical-mystery-tier-4-5e-compatible/,5E,,,"Deck of Magical Mystery: Tier 4, 5E Compatible",25-Sep-18,Y,USD,"23,266.00",1,"23,266.00",Y,N,Y,"$23,266 ",465.00%,Ended,23266,1.61117E+12,August 26 2018,,,,
https://www.kickstarter.com/projects/beirdogames/advanced-cataclysm?ref=bggforums,NOT LISTED,,https://www.kicktraq.com/projects/1986683383/advanced-cataclysm/,RPG,,,ADVANCED Cataclysm,26-Sep-18,Y,USD,"1,170.00",,Not Funded,N,Y,N,"$1,170 ",2.00%,Cancelled,0,1.61117E+12,August 27 2018,,,,
https://www.kickstarter.com/projects/darkseal/event-a-minimalistic-tabletop-role-playing-game-rp?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6297038?commentid=8190024#comment8190024,19,https://www.kicktraq.com/projects/darkseal/event-a-minimalistic-tabletop-role-playing-game-rp/,RPG,,,EVENT - A Minimalistic Tabletop Role-Playing Game (RPG),26-Sep-18,Y,USD,451,1,Not Funded,N,N,N,$451 ,6.00%,Ended,0,1.61117E+12,August 27 2018,,,,
https://www.kickstarter.com/projects/shem/the-north-sea-epilogues-rpg-raiders-play-mat?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6376251#item6376251,23,https://www.kicktraq.com/projects/shem/the-north-sea-epilogues-rpg-raiders-play-mat/,RPG,,,The North Sea Epilogues RPG + Raiders Play Mat,27-Sep-18,Y,NZD,"107,608.00",0.66166,"71,199.91",Y,N,Y,"$107,608 NZD",298.00%,Ended,71199.91,1.61117E+12,September 12 2018,,,,
https://www.kickstarter.com/projects/2026929256/prism-1?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6346545#item6346545,21,https://www.kicktraq.com/projects/2026929256/prism-1/,RPG,,,Prism,28-Sep-18,Y,USD,"7,592.00",1,"7,592.00",Y,N,Y,"$7,592 ",138.00%,Ended,7592,1.61117E+12,August 29 2018,,,,
https://www.kickstarter.com/projects/darkseal/event-a-minimalistic-tabletop-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6297038#item6297038,19,https://www.kicktraq.com/projects/darkseal/event-a-minimalistic-tabletop-role-playing-game/,RPG,,,EVENT - A Minimalistic Tabletop Role-Playing Game,29-Sep-18,Y,USD,162,,Not Funded,N,Y,N,$162 ,0.00%,Cancelled,0,1.61117E+12,August 6 2018,,,,
https://www.kickstarter.com/projects/1839381666/the-jack-hack-complete-a-dark-victorian-role-playi?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6348755#item6348755,21,https://www.kicktraq.com/projects/1839381666/the-jack-hack-complete-a-dark-victorian-role-playi/,RPG,,https://rpggeek.com/rpg/34765/black-hack-1st-2nd-ed,The Jack Hack Complete. A Dark Victorian role-playing game,30-Sep-18,Y,GBP,"4,914.00",1.30374,"6,406.58",Y,N,Y,"£4,914",223.00%,Ended,6406.58,1.61117E+12,August 31 2018,,,,1
https://www.kickstarter.com/projects/1059971838/triskelion-space-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6357790#item6357790,21,https://www.kicktraq.com/projects/1059971838/triskelion-space-tabletop-rpg/,RPG,,https://rpggeek.com/rpg/48726/exodus-system,Triskelion Space Tabletop RPG,30-Sep-18,Y,USD,"1,837.00",,Not Funded,N,Y,N,"$1,837 ",36.00%,Cancelled,0,1.61117E+12,August 31 2018,,,,
https://www.kickstarter.com/projects/1253741462/blades-and-blasters-5e-dnd-alien-invasion-rulebook?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359111#item6359111,22,https://www.kicktraq.com/projects/1253741462/blades-and-blasters-5e-dnd-alien-invasion-rulebook/,5E,,,Blades & Blasters: 5e DnD Alien Invasion Rulebook & Bestiary,1-Oct-18,Y,CAD,"23,488.00",0.78041,"18,330.27",Y,N,Y,"$23,488 CAD",939.00%,Ended,18330.27,1.61117E+12,September 1 2018,,,,
https://www.kickstarter.com/projects/dragonturtlegames/dangerous-descents-2?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359106#item6359106,21,https://www.kicktraq.com/projects/dragonturtlegames/dangerous-descents-2/,5E,,,Dangerous Descents 2,1-Oct-18,Y,GBP,"5,483.00",1.30427,"7,151.31",Y,N,Y,"£5,483",365.00%,Ended,7151.31,1.61117E+12,September 1 2018,,,,
https://www.kickstarter.com/projects/planetxgames/jungle-tomb-of-the-mummy-bride?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359097#item6359097,21,https://www.kicktraq.com/projects/planetxgames/jungle-tomb-of-the-mummy-bride/,5E,,,Jungle Tomb of the Mummy Bride,1-Oct-18,Y,USD,"6,357.00",1,"6,357.00",Y,N,Y,"$6,357 ",288.00%,Ended,6357,1.61117E+12,September 1 2018,,,,
https://www.kickstarter.com/projects/stephaniemcalea/occams-razor-a-collection-of-scenarios-for-call-of?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6344487#item6344487,21,https://www.kicktraq.com/projects/stephaniemcalea/occams-razor-a-collection-of-scenarios-for-call-of/,non-5E,https://rpggeek.com/rpg/23113/call-cthulhu-7th-edition,,"Occam's Razor, a collection of scenarios for Call of Cthulhu",1-Oct-18,Y,GBP,"30,298.00",1.30427,"39,516.77",Y,N,Y,"£30,298",504.00%,Ended,39516.77,1.61117E+12,August 29 2018,,,,
https://www.kickstarter.com/projects/corpusmalicious/svilland-a-norse-mythology-themed-campaign-setting?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359879#item6359879,22,https://www.kicktraq.com/projects/800873007/svilland-a-norse-mythology-themed-campaign-setting/,5E,,,Svilland: A Norse Mythology themed Campaign Setting for 5E,4-Oct-18,Y,GBP,"24,457.00",1.3023,"31,850.35",Y,N,Y,"£24,457",522.00%,Ended,31850.35,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/hitpointpress/the-deck-of-many-animated-spells-dnd-5e-spell-card?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359863#item6359863,22,https://www.kicktraq.com/projects/cardamajigs/the-deck-of-many-animated-spells-dnd-5e-spell-card/,5E,,,The Deck of Many Animated Spells: DnD 5E Spell Cards,4-Oct-18,Y,USD,"368,807.00",1,"368,807.00",Y,N,Y,"$368,807 ",1844.00%,Ended,368807,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/2036759092/demons-of-doom?ref=discovery&term=demons%20of%20doom,https://rpggeek.com/geeklist/234882/item/6361541#item6361541,22,https://www.kicktraq.com/projects/2036759092/demons-of-doom/,non-5E,https://rpggeek.com/rpg/1832/advanced-fighting-fantasy,,Demons of Doom,4-Oct-18,Y,GBP,"4,520.00",1.3023,"5,886.40",Y,N,Y,"£4,520",129.00%,Ended,5886.4,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/218255739/bloodwraith-a-fantasy-world-of-survival-and-tormen?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6397288#item6397288,23,https://www.kicktraq.com/projects/218255739/bloodwraith-a-fantasy-world-of-survival-and-tormen/,non-5E,https://rpggeek.com/rpg/47743/coin-blood,,Bloodwraith: A Fantasy World of Survival and Torment,4-Oct-18,Y,USD,"13,345.00",1,"13,345.00",Y,N,Y,"$13,345 ",1334.00%,Ended,13345,1.61117E+12,September 19 2018,,,,
https://www.kickstarter.com/projects/sigilstonepublishing/dortoka-an-osr-pbta-city-module?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6365811#item6365811,22,https://www.kicktraq.com/projects/sigilstonepublishing/dortoka-an-osr-pbta-city-module/,non-5E,https://rpggeek.com/rpg/48567/vagabonds-dyfed,,Dortoka: an OSR + PbtA City Module,4-Oct-18,Y,USD,"5,607.00",1,"5,607.00",Y,N,Y,"$5,607 ",560.00%,Ended,5607,1.61117E+12,September 5 2018,,,,
https://www.kickstarter.com/projects/flysoftly/something-is-wrong-here-a-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6364321#item6364321,22,https://www.kicktraq.com/projects/1705501617/something-is-wrong-here-a-roleplaying-game/,RPG,,,Something Is Wrong Here: A Roleplaying Game,4-Oct-18,Y,USD,"22,518.00",1,"22,518.00",Y,N,Y,"$22,518 ",1876.00%,Ended,22518,1.61117E+12,September 6 2018,,,,
https://www.kickstarter.com/projects/critforbrains/blood-by-moonlight-a-dandd-5e-adventure?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6397628#item6397628,24,https://www.kicktraq.com/projects/critforbrains/blood-by-moonlight-a-dandd-5e-adventure/,5E,,,Blood by Moonlight - a D&D 5e adventure,5-Oct-18,Y,USD,442,1,442,Y,N,Y,$442 ,442.00%,Ended,442,1.61117E+12,September 20 2018,,,,
https://www.kickstarter.com/projects/621873870/coriolis-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6372964#item6372964,22,https://www.kicktraq.com/projects/621873870/coriolis-rpg/,non-5E,https://rpggeek.com/rpg/43640/coriolis-third-horizon,,Coriolis RPG,5-Oct-18,Y,USD,"17,866.00",1,"17,866.00",Y,N,Y,"$17,866 ",595.00%,Ended,17866,1.61117E+12,September 10 2018,,,,
https://www.kickstarter.com/projects/ckg/classic-castles-and-crusades-boxed-sets-and-digest?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6392647#item6392647,23,https://www.kicktraq.com/projects/676918054/classic-castles-and-crusades-boxed-sets-and-digest/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Classic Castles & Crusades Boxed Sets & Digest Books,6-Oct-18,Y,USD,"24,198.00",1,"24,198.00",Y,N,Y,"$24,198 ",604.00%,Ended,24198,1.61117E+12,September 14 2018,,,,1
https://www.kickstarter.com/projects/absolutetabletop/adventure-kit-shadows-over-driftchapel-5e-compatib?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6359926#item6359926,22,https://www.kicktraq.com/projects/absolutetabletop/adventure-kit-shadows-over-driftchapel-5e-compatib/,5E,,,Adventure Kit: Shadows Over Driftchapel - 5E Compatible,7-Oct-18,Y,USD,"31,505.00",1,"31,505.00",Y,N,Y,"$31,505 ",969.00%,Ended,31505,1.61117E+12,September 4 2018,,,,
https://www.kickstarter.com/projects/cecil-howe/the-forest-hymn-and-picnic/description?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6414676#item6414676,24,https://www.kicktraq.com/projects/cecil-howe/the-forest-hymn-and-picnic/,RPG,,,The Forest Hymn & Picnic,8-Oct-18,Y,USD,"29,664.00",1,"29,664.00",Y,N,Y,"$29,664 ",148.00%,Ended,29664,1.61117E+12,September 18 2018,,,,
https://www.kickstarter.com/projects/josephleebush/the-dawnline-rpg-vampires-nomads-endless-night?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6372921#item6372921,22,https://www.kicktraq.com/projects/josephleebush/the-dawnline-rpg-vampires-nomads-endless-night/,RPG,,,"The Dawnline RPG - Vampires, Nomads, Endless Night",8-Oct-18,Y,USD,"11,177.00",1,"11,177.00",Y,N,Y,"$11,177 ",558.00%,Ended,11177,1.61117E+12,September 8 2018,,,,
https://www.kickstarter.com/projects/madadric/impulse-drive?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6372935#item6372935,22,https://www.kicktraq.com/projects/josephleebush/the-dawnline-rpg-vampires-nomads-endless-night/,RPG,,,"The Dawnline RPG - Vampires, Nomads, Endless Night",8-Oct-18,Y,USD,"11,177.00",1,"11,177.00",Y,N,Y,"$11,177 ",558.00%,Ended,11177,1.61117E+12,September 8 2018,,,,
