,,365,1740264705041,,516,441,,Project Name,,0,,,188.00,,,,,,68,,,,,,,,,,,
https://www.kickstarter.com/projects/science-wizard/the-valley-out-of-time-series-for-sandw-dcc-mcc?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8806926#item8806926,,https://www.kicktraq.com/projects/science-wizard/the-valley-out-of-time-series-for-sandw-dcc-mcc/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game | https://rpggeek.com/rpg/28323/mutant-crawl-classics-role-playing-game | https://rpggeek.com/rpg/1650/swords-wizardry,,The Valley Out of Time series for S&W DCC MCC,March 16 2022,Y,USD,"8,667.00",1,"8,667.00",Y,N,Y,"$8,667",577.00%,Ended,8667,1676332269718,February 21 2022,"The Valley Out of Time is a series of 'zine-sized adventures borrowing heavily from classic dinosaur art, books, and movies.",https://ksr-ugc.imgix.net/assets/036/427/936/a31310afb5239c2ec35f85772d968d59_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645458835&auto=format&frame=1&q=92&s=2c127cd99980ab997ff36913e345239e,"[size=14][b][url=https://www.kickstarter.com/projects/science-wizard/the-valley-out-of-time-series-for-sandw-dcc-mcc?ref=discovery_category_newest]The Valley Out of Time series for S&W DCC MCC[/url][/b][/size][q]The Valley Out of Time is a series of 'zine-sized adventures borrowing heavily from classic dinosaur art, books, and movies.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/427/936/a31310afb5239c2ec35f85772d968d59_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645458835&auto=format&frame=1&q=92&s=2c127cd99980ab997ff36913e345239e[/inlineimg][/floatleft][b]Deadline:[/b]03-16-2022[url=https://www.kicktraq.com/projects/science-wizard/the-valley-out-of-time-series-for-sandw-dcc-mcc/][IMG]https://www.kicktraq.com/projects/science-wizard/the-valley-out-of-time-series-for-sandw-dcc-mcc//minichart.png[/IMG][/url]","$1,502.08",,"8,667.00",1,
https://www.kickstarter.com/projects/tentaclemag/attack-from-space-the-rpg?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8806916#item8806916,,https://www.kicktraq.com/projects/tentaclemag/attack-from-space-the-rpg/,RPG,,https://rpggeek.com/rpgsystem/70353/illuminated-lumen,Attack From Space: The RPG,March 16 2022,Y,USD,"3,155.00",1,"3,155.00",Y,N,Y,"$3,155",947.00%,Ended,3155,1676332269717,February 21 2022,Knights -vs- Alien Invaders - An epic showdown powered by the LUMEN system. A 'Zine Month Roleplaying Game!,https://ksr-ugc.imgix.net/assets/036/591/567/23bdd7ee56162b987c869d91270c6169_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1646761352&auto=format&frame=1&q=92&s=8bb78d99a08f824b06b00220975a9ad6,[size=14][b][url=https://www.kickstarter.com/projects/tentaclemag/attack-from-space-the-rpg?ref=discovery_category_newest]Attack From Space: The RPG[/url][/b][/size][q]Knights -vs- Alien Invaders - An epic showdown powered by the LUMEN system. A 'Zine Month Roleplaying Game![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/591/567/23bdd7ee56162b987c869d91270c6169_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1646761352&auto=format&frame=1&q=92&s=8bb78d99a08f824b06b00220975a9ad6[/inlineimg][/floatleft][b]Deadline:[/b]03-16-2022[url=https://www.kicktraq.com/projects/tentaclemag/attack-from-space-the-rpg/][IMG]https://www.kicktraq.com/projects/tentaclemag/attack-from-space-the-rpg//minichart.png[/IMG][/url],$333.16,,"3,155.00",,
https://www.kickstarter.com/projects/472588138/ocean-tides-the-physical-edition-for-zimo?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8793750#item8793750,,https://www.kicktraq.com/projects/472588138/ocean-tides-the-physical-edition-for-zimo/,RPG,,https://rpggeek.com/rpgsystem/70718/mobile-frame-zero-firebrands-framework,"Ocean Tides, the Physical Edition for #ZiMo",March 16 2022,Y,USD,"2,702.00",1,"2,702.00",Y,N,Y,"$2,702",119.00%,Ended,2702,1676332269714,February 14 2022,A GMless tabletop game of entanglements at sea based on Mobile Frame 0: Firebrands.,https://ksr-ugc.imgix.net/assets/035/976/209/decbeb807b2b80a63f8c261e6f305065_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1641233281&auto=format&frame=1&q=92&s=ec2db2b2fde0d17a92153a338cbd9afe,"[size=14][b][url=https://www.kickstarter.com/projects/472588138/ocean-tides-the-physical-edition-for-zimo?ref=discovery_category_newest]Ocean Tides, the Physical Edition for #ZiMo[/url][/b][/size][q]A GMless tabletop game of entanglements at sea based on Mobile Frame 0: Firebrands.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/976/209/decbeb807b2b80a63f8c261e6f305065_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1641233281&auto=format&frame=1&q=92&s=ec2db2b2fde0d17a92153a338cbd9afe[/inlineimg][/floatleft][b]Deadline:[/b]03-16-2022[url=https://www.kicktraq.com/projects/472588138/ocean-tides-the-physical-edition-for-zimo/][IMG]https://www.kicktraq.com/projects/472588138/ocean-tides-the-physical-edition-for-zimo//minichart.png[/IMG][/url]","$2,270.59",,"2,702.00",,
https://www.kickstarter.com/projects/cruciblemagazine/crucible-magazine?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795406#item8795406,,https://www.kicktraq.com/projects/cruciblemagazine/crucible-magazine/,5E,,,Crucible Magazine,March 17 2022,Y,USD,"95,230.00",1,"95,230.00",Y,N,Y,"$95,230",476.00%,Ended,95230,1676332269720,February 15 2022,"A monthly magazine for 5e in print, PDF and Foundry VTT; packed with adventures, 4 pg comic, interviews and more: www.cruciblemag.com",https://ksr-ugc.imgix.net/assets/036/368/315/6bf7b52f12395e97968d9fb140fdf69c_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644938253&auto=format&frame=1&q=92&s=ab0223f90f0db5ade5090a7bc5d3c515,"[size=14][b][url=https://www.kickstarter.com/projects/cruciblemagazine/crucible-magazine?ref=discovery_category_newest]Crucible Magazine[/url][/b][/size][q]A monthly magazine for 5e in print, PDF and Foundry VTT; packed with adventures, 4 pg comic, interviews and more: www.cruciblemag.com[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/368/315/6bf7b52f12395e97968d9fb140fdf69c_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644938253&auto=format&frame=1&q=92&s=ab0223f90f0db5ade5090a7bc5d3c515[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/cruciblemagazine/crucible-magazine/][IMG]https://www.kicktraq.com/projects/cruciblemagazine/crucible-magazine//minichart.png[/IMG][/url]","$20,006.30",,"95,230.00",,
https://www.kickstarter.com/projects/colostle/colostle-the-roomlands?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795425#item8795425,,https://www.kicktraq.com/projects/colostle/colostle-the-roomlands/,non-5E,https://rpggeek.com/rpg/68539/colostle,,Colostle - The Roomlands,March 17 2022,Y,GBP,"43,481.00",1.315715,"57,208.60",Y,N,Y,"£43,481",869.00%,Ended,57208.6,1676332269722,February 15 2022,"The adventure continues in this expansion to the solo RPG journalling adventure game, Colostle",https://ksr-ugc.imgix.net/assets/036/121/266/713636e1b1568250d936cae8e0f6aa6f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1642694465&auto=format&frame=1&q=92&s=26bd77eeb962b8b738723b14b28c0336,"[size=14][b][url=https://www.kickstarter.com/projects/colostle/colostle-the-roomlands?ref=discovery_category_newest]Colostle - The Roomlands[/url][/b][/size][q]The adventure continues in this expansion to the solo RPG journalling adventure game, Colostle[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/121/266/713636e1b1568250d936cae8e0f6aa6f_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1642694465&auto=format&frame=1&q=92&s=26bd77eeb962b8b738723b14b28c0336[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/colostle/colostle-the-roomlands/][IMG]https://www.kicktraq.com/projects/colostle/colostle-the-roomlands//minichart.png[/IMG][/url]","$6,583.27",,"57,208.60",,
https://www.kickstarter.com/projects/1785081338/mechs-in-motion?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8806930#item8806930,,https://www.kicktraq.com/projects/1785081338/mechs-in-motion/,non-5E,https://rpggeek.com/rpg/57798/lancer,,Mechs In Motion,March 17 2022,Y,USD,"1,365.00",1,"1,365.00",Y,N,Y,"$1,365",143.00%,Ended,1365,1676332269729,February 20 2022,Real-time Strategy combat for Lancer RPG,https://ksr-ugc.imgix.net/assets/036/319/865/7c858474480ce7d51b3a27fb9fb70905_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644476281&auto=format&frame=1&q=92&s=5d627a778a7c36212b9b8aefc99cafe1,[size=14][b][url=https://www.kickstarter.com/projects/1785081338/mechs-in-motion?ref=discovery_category_newest]Mechs In Motion[/url][/b][/size][q]Real-time Strategy combat for Lancer RPG[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/319/865/7c858474480ce7d51b3a27fb9fb70905_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644476281&auto=format&frame=1&q=92&s=5d627a778a7c36212b9b8aefc99cafe1[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/1785081338/mechs-in-motion/][IMG]https://www.kicktraq.com/projects/1785081338/mechs-in-motion//minichart.png[/IMG][/url],$954.55,,"1,365.00",,
https://www.kickstarter.com/projects/crwbr/rackham-vale-paintbox-edition?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795410#item8795410,,https://www.kicktraq.com/projects/crwbr/rackham-vale-paintbox-edition/,non-5E,https://rpggeek.com/rpg/58009/old-school-essentials-retro-adventure-game,,Rackham Vale: Paintbox Edition,March 17 2022,Y,USD,"21,679.00",1,"21,679.00",Y,N,Y,"$21,679",1548.00%,Ended,21679,1676332269724,February 15 2022,Fantasy Adventure from the Art of Arthur Rackham...Upgraded!,https://ksr-ugc.imgix.net/assets/036/370/572/caa054d2d03096735aacbdc3c06f6114_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644947820&auto=format&frame=1&q=92&s=f6a8d9ed09b426274ec3e0e7143e7444,[size=14][b][url=https://www.kickstarter.com/projects/crwbr/rackham-vale-paintbox-edition?ref=discovery_category_newest]Rackham Vale: Paintbox Edition[/url][/b][/size][q]Fantasy Adventure from the Art of Arthur Rackham...Upgraded![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/370/572/caa054d2d03096735aacbdc3c06f6114_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644947820&auto=format&frame=1&q=92&s=f6a8d9ed09b426274ec3e0e7143e7444[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/crwbr/rackham-vale-paintbox-edition/][IMG]https://www.kicktraq.com/projects/crwbr/rackham-vale-paintbox-edition//minichart.png[/IMG][/url],"$1,400.45",,"21,679.00",1,
https://www.kickstarter.com/projects/mythscapades/the-elven-renaissance?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795402#item8795402,,https://www.kicktraq.com/projects/mythscapades/the-elven-renaissance/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Elven Renaissance,March 17 2022,Y,USD,"4,875.00",1,"4,875.00",Y,N,Y,"$4,875",243.00%,Ended,4875,1676332269726,February 15 2022,The land of the elves is timeless and enduring. Or so it was.  ,https://ksr-ugc.imgix.net/assets/036/289/639/61a9db8a83d500981e3855396e20e611_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644244562&auto=format&frame=1&q=92&s=654fc9428a9ae843cf85a987993ecfa8,[size=14][b][url=https://www.kickstarter.com/projects/mythscapades/the-elven-renaissance?ref=discovery_category_newest]The Elven Renaissance[/url][/b][/size][q]The land of the elves is timeless and enduring. Or so it was.  [/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/289/639/61a9db8a83d500981e3855396e20e611_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644244562&auto=format&frame=1&q=92&s=654fc9428a9ae843cf85a987993ecfa8[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/mythscapades/the-elven-renaissance/][IMG]https://www.kicktraq.com/projects/mythscapades/the-elven-renaissance//minichart.png[/IMG][/url],"$2,006.17",,"4,875.00",,
https://www.kickstarter.com/projects/infiniteodyssey/other-earths?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795391#item8795391,,https://www.kicktraq.com/projects/infiniteodyssey/other-earths/,RPG,,,Other Earths - A d6 Science Fantasy TTRPG,March 17 2022,Y,USD,"3,184.00",1,Not Funded,N,Y,N,"$3,184",15.00%,Cancelled,0,1676332269727,February 15 2022,The Multiverse is under siege by an elven empire. Fight for survival in a city of refugees and beyond.,https://ksr-ugc.imgix.net/assets/036/236/250/b54db1947d07e7d3e825813da1114e58_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1643748103&auto=format&frame=1&q=92&s=62fb93e6c333d41d285edcfe08789e8c,[size=14][b][url=https://www.kickstarter.com/projects/infiniteodyssey/other-earths?ref=discovery_category_newest]Other Earths - A d6 Science Fantasy TTRPG[/url][/b][/size][q]The Multiverse is under siege by an elven empire. Fight for survival in a city of refugees and beyond.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/236/250/b54db1947d07e7d3e825813da1114e58_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1643748103&auto=format&frame=1&q=92&s=62fb93e6c333d41d285edcfe08789e8c[/inlineimg][/floatleft][b]Deadline:[/b]03-17-2022[url=https://www.kicktraq.com/projects/infiniteodyssey/other-earths/][IMG]https://www.kicktraq.com/projects/infiniteodyssey/other-earths//minichart.png[/IMG][/url],,21226.66667,,,
https://www.kickstarter.com/projects/unlimitedrealmsltd/cyrans-magnificent-walking-marketplace?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8795419#item8795419,,https://www.kicktraq.com/projects/unlimitedrealmsltd/cyrans-magnificent-walking-marketplace/,5E,,,Cyran's Magnificent Walking Marketplace,March 18 2022,Y,GBP,"103,517.00",1.3181,"136,445.76",Y,N,Y,"£103,517",608.00%,Ended,136445.76,1676332269732,February 15 2022,"A new supplement for Dungeons & Dragons 5th Edition, exploring and expanding the world of commerce with new classes, races, and rules.",https://ksr-ugc.imgix.net/assets/036/427/335/740d0c00509fe47058f282333be4a169_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645454486&auto=format&frame=1&q=92&s=0811fffc21c25e0226b7cd781420fd2a,"[size=14][b][url=https://www.kickstarter.com/projects/unlimitedrealmsltd/cyrans-magnificent-walking-marketplace?ref=discovery_category_newest]Cyran's Magnificent Walking Marketplace[/url][/b][/size][q]A new supplement for Dungeons & Dragons 5th Edition, exploring and expanding the world of commerce with new classes, races, and rules.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/427/335/740d0c00509fe47058f282333be4a169_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645454486&auto=format&frame=1&q=92&s=0811fffc21c25e0226b7cd781420fd2a[/inlineimg][/floatleft][b]Deadline:[/b]03-18-2022[url=https://www.kicktraq.com/projects/unlimitedrealmsltd/cyrans-magnificent-walking-marketplace/][IMG]https://www.kicktraq.com/projects/unlimitedrealmsltd/cyrans-magnificent-walking-marketplace//minichart.png[/IMG][/url]","$22,441.74",,"136,445.76",,
https://www.kickstarter.com/projects/eldermancy/sunken-isles?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8776767#item8776767,,https://www.kicktraq.com/projects/eldermancy/sunken-isles/,5E,,,Sunken Isles,March 18 2022,Y,USD,"506,465.00",1,"506,465.00",Y,N,Y,"$506,465",2532.00%,Ended,506465,1676332269731,February 7 2022,"A 5th Edition magical adventure setting for GMs & Players, filled with new locations, playable races and more.",https://ksr-ugc.imgix.net/assets/036/290/188/22e7c745c4555a84cd2ee941399b19f9_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644248361&auto=format&frame=1&q=92&s=5296352c3d7ea4f58487bdd2a4daaa54,"[size=14][b][url=https://www.kickstarter.com/projects/eldermancy/sunken-isles?ref=discovery_category_newest]Sunken Isles[/url][/b][/size][q]A 5th Edition magical adventure setting for GMs & Players, filled with new locations, playable races and more.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/290/188/22e7c745c4555a84cd2ee941399b19f9_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1644248361&auto=format&frame=1&q=92&s=5296352c3d7ea4f58487bdd2a4daaa54[/inlineimg][/floatleft][b]Deadline:[/b]03-18-2022[url=https://www.kicktraq.com/projects/eldermancy/sunken-isles/][IMG]https://www.kicktraq.com/projects/eldermancy/sunken-isles//minichart.png[/IMG][/url]","$20,002.57",,"506,465.00",,
https://www.kickstarter.com/projects/896634455/dngn-weird-fantasy-megadungeon-zine?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8802890#item8802890,,https://www.kicktraq.com/projects/896634455/dngn-weird-fantasy-megadungeon-zine/,non-5E,https://rpggeek.com/rpg/58009/old-school-essentials-retro-adventure-game,,DNGN: Weird-Fantasy Megadungeon Zine,March 18 2022,Y,USD,"21,757.00",1,"21,757.00",Y,N,Y,"$21,757",2175.00%,Ended,21757,1676332269733,February 18 2022,A risograph printed adventure zine for use with Old-School Essentials and other OSR systems.,https://ksr-ugc.imgix.net/assets/036/407/268/270b942552804dcbd3fd304053dde399_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645223977&auto=format&frame=1&q=92&s=1b86e56b9db896035e903206df2b0649,[size=14][b][url=https://www.kickstarter.com/projects/896634455/dngn-weird-fantasy-megadungeon-zine?ref=discovery_category_newest]DNGN: Weird-Fantasy Megadungeon Zine[/url][/b][/size][q]A risograph printed adventure zine for use with Old-School Essentials and other OSR systems.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/407/268/270b942552804dcbd3fd304053dde399_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645223977&auto=format&frame=1&q=92&s=1b86e56b9db896035e903206df2b0649[/inlineimg][/floatleft][b]Deadline:[/b]03-18-2022[url=https://www.kicktraq.com/projects/896634455/dngn-weird-fantasy-megadungeon-zine/][IMG]https://www.kicktraq.com/projects/896634455/dngn-weird-fantasy-megadungeon-zine//minichart.png[/IMG][/url],"$1,000.32",,"21,757.00",1,
https://www.kickstarter.com/projects/philipreed/plague-grave-a-soundscape-for-fantasy-rpgs-by-philip-reed?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8841014#item8841014,,https://www.kicktraq.com/projects/philipreed/plague-grave-a-soundscape-for-fantasy-rpgs-by-philip-reed/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"Plague Grave, a Soundscape for Fantasy RPGs by Philip Reed",March 18 2022,Y,USD,"12,204.00",1,"12,204.00",Y,N,Y,"$12,204",1627.00%,Ended,12204,1676332269735,March 11 2022,Five tracks and five short encounter seeds that a GM may string together. A source of inspiration for many fantasy RPGs!,https://ksr-ugc.imgix.net/assets/036/594/902/f07746c1e2a744a35bbc9652b5f8b496_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1646778822&auto=format&frame=1&q=92&s=fcee096e7d0319b2279ddfdf8172a0e2,"[size=14][b][url=https://www.kickstarter.com/projects/philipreed/plague-grave-a-soundscape-for-fantasy-rpgs-by-philip-reed?ref=discovery_category_newest]Plague Grave, a Soundscape for Fantasy RPGs by Philip Reed[/url][/b][/size][q]Five tracks and five short encounter seeds that a GM may string together. A source of inspiration for many fantasy RPGs![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/594/902/f07746c1e2a744a35bbc9652b5f8b496_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1646778822&auto=format&frame=1&q=92&s=fcee096e7d0319b2279ddfdf8172a0e2[/inlineimg][/floatleft][b]Deadline:[/b]03-18-2022[url=https://www.kicktraq.com/projects/philipreed/plague-grave-a-soundscape-for-fantasy-rpgs-by-philip-reed/][IMG]https://www.kicktraq.com/projects/philipreed/plague-grave-a-soundscape-for-fantasy-rpgs-by-philip-reed//minichart.png[/IMG][/url]",$750.09,,"12,204.00",,
https://www.kickstarter.com/projects/purplesorcerer/dread-specters-of-the-shrieking-vale?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/item/8818975#item8818975,,https://www.kicktraq.com/projects/purplesorcerer/dread-specters-of-the-shrieking-vale/,5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game | https://rpggeek.com/rpgfamily/27257/retro-clones,,Dread Specters of the Shrieking Vale,March 19 2022,Y,USD,"9,875.00",1,"9,875.00",Y,N,Y,"$9,875",329.00%,Ended,9875,1676332269736,February 26 2022,"A brilliant DCC, 5E, and OSR jungle adventure (and more!) from Purple Sorcerer Games, influenced by the folklore of S.E. Asia",https://ksr-ugc.imgix.net/assets/036/472/844/bc2650bf51e4b623b733378d836226c1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645808619&auto=format&frame=1&q=92&s=8540990f0720dfc051235001b639d505,"[size=14][b][url=https://www.kickstarter.com/projects/purplesorcerer/dread-specters-of-the-shrieking-vale?ref=discovery_category_newest]Dread Specters of the Shrieking Vale[/url][/b][/size][q]A brilliant DCC, 5E, and OSR jungle adventure (and more!) from Purple Sorcerer Games, influenced by the folklore of S.E. Asia[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/036/472/844/bc2650bf51e4b623b733378d836226c1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1645808619&auto=format&frame=1&q=92&s=8540990f0720dfc051235001b639d505[/inlineimg][/floatleft][b]Deadline:[/b]03-19-2022[url=https://www.kicktraq.com/projects/purplesorcerer/dread-specters-of-the-shrieking-vale/][IMG]https://www.kicktraq.com/projects/purplesorcerer/dread-specters-of-the-shrieking-vale//minichart.png[/IMG][/url]","$3,001.52",,"9,875.00",,1
