,,,1765838930138,,,,,77,,,,,,,,,,,,,,2025-10-24,,,,,,,
https://www.kickstarter.com/projects/rollforcombat/battlezoo-ancestries-living-legends-for-5e-and-pathfinder/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11606861#11606861,,https://kicktraq.com/projects/rollforcombat/battlezoo-ancestries-living-legends-for-5e-and-pathfinder/,5E,https://rpggeek.com/rpg/56973/pathfinder-2e-compatible-product,,Battlezoo Ancestries: Living Legends for Pathfinder and 5E,April 11 2025,Y,USD,"114,734.00",1,"114,734.00",Y,N,Y,"$114,734",1147.00%,Ended,114734,1765839025561,March 11 2025,"Add hundreds of new player options and legendary ancestries to D&D 5e, D&D 2024, or Pathfinder 2e games!",https://i.kickstarter.com/assets/048/431/470/f1611665ae5f00b345769b17346d5875_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741328098&width=160&sig=FUWt5vxIEzpa9E00H3qh5bJCUyRsAlrCQzr0jRWBYZw%3D,"[size=14][b][url=https://www.kickstarter.com/projects/rollforcombat/battlezoo-ancestries-living-legends-for-5e-and-pathfinder/?ref=kicktraq]Battlezoo Ancestries: Living Legends for Pathfinder and 5E[/url][/b][/size][q]Add hundreds of new player options and legendary ancestries to D&D 5e, D&D 2024, or Pathfinder 2e games![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/431/470/f1611665ae5f00b345769b17346d5875_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741328098&width=160&sig=FUWt5vxIEzpa9E00H3qh5bJCUyRsAlrCQzr0jRWBYZw%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-11-2025[url=https://kicktraq.com/projects/rollforcombat/battlezoo-ancestries-living-legends-for-5e-and-pathfinder/][IMG]https://kicktraq.com/projects/rollforcombat/battlezoo-ancestries-living-legends-for-5e-and-pathfinder//minichart.png[/IMG][/url]",114734,10002.96425,,
https://www.kickstarter.com/projects/954827520/npcs-and-villains-of-ethelon-a-dandd-world-setting-supplement/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11612540#11612540,,https://kicktraq.com/projects/954827520/npcs-and-villains-of-ethelon-a-dandd-world-setting-supplement/,5E,,,NPCs & Villains of Ethelon: A D&D World Setting Supplement!,April 11 2025,Y,EUR,"3,872.00",1.13585,"4,398.01",Y,N,Y,"€3,872",1290.00%,Ended,4398.01,1765839025563,March 13 2025,"A DnD 5e supplement containing 60+ complete NPCs & Villains, each tied to a Quest or Event!",https://i.kickstarter.com/assets/048/370/666/26c5132c72ee558bc109002652bdfe04_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1740949748&width=160&sig=rpOjVaImetJxg7R9sKC7jbqpf25fcPO4Xcw6Oaa%2BWkA%3D,"[size=14][b][url=https://www.kickstarter.com/projects/954827520/npcs-and-villains-of-ethelon-a-dandd-world-setting-supplement/?ref=kicktraq]NPCs & Villains of Ethelon: A D&D World Setting Supplement![/url][/b][/size][q]A DnD 5e supplement containing 60+ complete NPCs & Villains, each tied to a Quest or Event![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/370/666/26c5132c72ee558bc109002652bdfe04_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1740949748&width=160&sig=rpOjVaImetJxg7R9sKC7jbqpf25fcPO4Xcw6Oaa%2BWkA%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-11-2025[url=https://kicktraq.com/projects/954827520/npcs-and-villains-of-ethelon-a-dandd-world-setting-supplement/][IMG]https://kicktraq.com/projects/954827520/npcs-and-villains-of-ethelon-a-dandd-world-setting-supplement//minichart.png[/IMG][/url]",4398.0112,340.9311008,,
https://www.kickstarter.com/projects/andrewpmayer/shadowdeck-gear-and-coin-cards-for-the-shadowdark-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11626357#11626357,,https://kicktraq.com/projects/andrewpmayer/shadowdeck-gear-and-coin-cards-for-the-shadowdark-ttrpg/,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,ShadowDeck: Crawler Cards for the Shadowdark TTRPG,April 11 2025,Y,USD,"2,995.00",1,"2,995.00",Y,N,Y,"$2,995",1996.00%,Ended,2995,1765839025564,March 18 2025,"Put your gear into the palm of your hand and take your Shadowdark game to the next level! Cards for Gear, Arms, Armor, Coins & Gems.",https://i.kickstarter.com/assets/048/560/364/25869d0f50fbbb7ef3338a476bd7154f_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742245877&width=160&sig=LdTToKAOIz44adH3POR5KXDtYfrSSPa4sLMZh0QmLD8%3D,"[size=14][b][url=https://www.kickstarter.com/projects/andrewpmayer/shadowdeck-gear-and-coin-cards-for-the-shadowdark-ttrpg/?ref=kicktraq]ShadowDeck: Crawler Cards for the Shadowdark TTRPG[/url][/b][/size][q]Put your gear into the palm of your hand and take your Shadowdark game to the next level! Cards for Gear, Arms, Armor, Coins & Gems.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/560/364/25869d0f50fbbb7ef3338a476bd7154f_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742245877&width=160&sig=LdTToKAOIz44adH3POR5KXDtYfrSSPa4sLMZh0QmLD8%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-11-2025[url=https://kicktraq.com/projects/andrewpmayer/shadowdeck-gear-and-coin-cards-for-the-shadowdark-ttrpg/][IMG]https://kicktraq.com/projects/andrewpmayer/shadowdeck-gear-and-coin-cards-for-the-shadowdark-ttrpg//minichart.png[/IMG][/url]",2995,150.0501002,,1
https://www.kickstarter.com/projects/482738549/level-1-4-character-cards-for-shadowdark-rpg/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11626362#11626362,,https://kicktraq.com/projects/482738549/level-1-4-character-cards-for-shadowdark-rpg/,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Level 1-4 Character Cards for Shadowdark RPG,April 11 2025,Y,USD,"1,718.00",1,"1,718.00",Y,N,Y,"$1,718",1718.00%,Ended,1718,1765839025565,March 18 2025,This is a collection of 17 pre-generated level 1-4 characters to use with the Shadowdark RPG. Short character bios and full-color art.,https://i.kickstarter.com/assets/048/411/269/66fae2820bb9411d20d6087800bb74a3_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741200918&width=160&sig=o4Z3NFkvrZrfR8UEA4qXnq1TJ97mR1FuuebZHsmoz3c%3D,[size=14][b][url=https://www.kickstarter.com/projects/482738549/level-1-4-character-cards-for-shadowdark-rpg/?ref=kicktraq]Level 1-4 Character Cards for Shadowdark RPG[/url][/b][/size][q]This is a collection of 17 pre-generated level 1-4 characters to use with the Shadowdark RPG. Short character bios and full-color art.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/411/269/66fae2820bb9411d20d6087800bb74a3_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741200918&width=160&sig=o4Z3NFkvrZrfR8UEA4qXnq1TJ97mR1FuuebZHsmoz3c%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-11-2025[url=https://kicktraq.com/projects/482738549/level-1-4-character-cards-for-shadowdark-rpg/][IMG]https://kicktraq.com/projects/482738549/level-1-4-character-cards-for-shadowdark-rpg//minichart.png[/IMG][/url],1718,100,,1
https://www.kickstarter.com/projects/dmrain/brews-of-wonder-50-potions-for-every-adventure-5e-one-dandd/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11565862#11565862,,https://kicktraq.com/projects/dmrain/brews-of-wonder-50-potions-for-every-adventure-5e-one-dandd/,5E,,,Brews of Wonder: 50 Potions for Every Adventure 5e/ONE D&D,April 12 2025,Y,USD,"2,529.00",1,"2,529.00",Y,N,Y,"$2,529",2529.00%,Ended,2529,1765839025567,February 12 2025,From Healing to Havoc: Potions for Every Tabletop Hero,https://i.kickstarter.com/assets/047/913/466/baba340e27e349ad005e89bc0a2d29c9_original.webp?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1737516766&width=160&sig=jUz9a1BJ6I7sxYWchDqFDEvvRhmBqe57j7dn%2BWYWy5g%3D,[size=14][b][url=https://www.kickstarter.com/projects/dmrain/brews-of-wonder-50-potions-for-every-adventure-5e-one-dandd/?ref=kicktraq]Brews of Wonder: 50 Potions for Every Adventure 5e/ONE D&D[/url][/b][/size][q]From Healing to Havoc: Potions for Every Tabletop Hero[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/913/466/baba340e27e349ad005e89bc0a2d29c9_original.webp?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1737516766&width=160&sig=jUz9a1BJ6I7sxYWchDqFDEvvRhmBqe57j7dn%2BWYWy5g%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-12-2025[url=https://kicktraq.com/projects/dmrain/brews-of-wonder-50-potions-for-every-adventure-5e-one-dandd/][IMG]https://kicktraq.com/projects/dmrain/brews-of-wonder-50-potions-for-every-adventure-5e-one-dandd//minichart.png[/IMG][/url],2529,100,,
https://www.kickstarter.com/projects/363163316/the-house-at-the-end-of-the-lane/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11612539#11612539,,https://kicktraq.com/projects/363163316/the-house-at-the-end-of-the-lane/,RPG,,https://rpggeek.com/rpgsystem/60475/rooted-in-trophy,The House At The End Of The Lane,April 12 2025,Y,USD,"4,932.00",1,"4,932.00",Y,N,Y,"$4,932",123.00%,Ended,4932,1765839025568,March 13 2025,A Trophy Dark incursion into a place that does not wish to be known.,https://i.kickstarter.com/assets/048/398/863/116497f5502338f4e618ce1aba5d0029_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741120922&width=160&sig=Sxbd70CyeKarUiBey2GfSndNQOs3hHCQolshmS8QaLo%3D,[size=14][b][url=https://www.kickstarter.com/projects/363163316/the-house-at-the-end-of-the-lane/?ref=kicktraq]The House At The End Of The Lane[/url][/b][/size][q]A Trophy Dark incursion into a place that does not wish to be known.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/398/863/116497f5502338f4e618ce1aba5d0029_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741120922&width=160&sig=Sxbd70CyeKarUiBey2GfSndNQOs3hHCQolshmS8QaLo%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-12-2025[url=https://kicktraq.com/projects/363163316/the-house-at-the-end-of-the-lane/][IMG]https://kicktraq.com/projects/363163316/the-house-at-the-end-of-the-lane//minichart.png[/IMG][/url],4932,4009.756098,,
https://www.kickstarter.com/projects/joel-kreissman/scavenger-caches-and-prizes/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11615954#11615954,,https://kicktraq.com/projects/joel-kreissman/scavenger-caches-and-prizes/,RPG,,https://rpggeek.com/rpg/38235/cepheus-engine-system,Scavenger: Caches and Prizes,April 12 2025,Y,USD,"2,690.00",1,"2,690.00",Y,N,Y,"$2,690",107.00%,Ended,2690,1765839025570,March 13 2025,"An anthropomorphic sci-fi RPG set after the fall of a galactic empire, based on the Cepheus Engine.",https://i.kickstarter.com/assets/048/187/194/4bb5c56eea62f1c95d9ff524cedd393d_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1739573327&width=160&sig=%2FQ21KRDEfud6ZCXz5WAaXrTb6rKjvLdBVSnoGjlX5f8%3D,"[size=14][b][url=https://www.kickstarter.com/projects/joel-kreissman/scavenger-caches-and-prizes/?ref=kicktraq]Scavenger: Caches and Prizes[/url][/b][/size][q]An anthropomorphic sci-fi RPG set after the fall of a galactic empire, based on the Cepheus Engine.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/187/194/4bb5c56eea62f1c95d9ff524cedd393d_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1739573327&width=160&sig=%2FQ21KRDEfud6ZCXz5WAaXrTb6rKjvLdBVSnoGjlX5f8%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-12-2025[url=https://kicktraq.com/projects/joel-kreissman/scavenger-caches-and-prizes/][IMG]https://kicktraq.com/projects/joel-kreissman/scavenger-caches-and-prizes//minichart.png[/IMG][/url]",2690,2514.018692,,
https://www.kickstarter.com/projects/1139988707/encyclopedia-of-wilderness-encounters-j-p/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11615970#11615970,,https://kicktraq.com/projects/1139988707/encyclopedia-of-wilderness-encounters-j-p/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Encyclopedia of Wilderness Encounters J - P,April 12 2025,Y,AUD,592.00,0.6283,371.95,Y,N,Y,$592 AUD,592.00%,Ended,371.95,1765839025571,March 13 2025,Never be without another wilderness encounter,https://i.kickstarter.com/assets/048/477/853/5692191aed3391406b985810017a2c24_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741677738&width=160&sig=YAui5D5pE%2Fx4l2utDFIrgu4Eocs55Zwp4GZ2tt206as%3D,[size=14][b][url=https://www.kickstarter.com/projects/1139988707/encyclopedia-of-wilderness-encounters-j-p/?ref=kicktraq]Encyclopedia of Wilderness Encounters J - P[/url][/b][/size][q]Never be without another wilderness encounter[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/477/853/5692191aed3391406b985810017a2c24_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1741677738&width=160&sig=YAui5D5pE%2Fx4l2utDFIrgu4Eocs55Zwp4GZ2tt206as%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-12-2025[url=https://kicktraq.com/projects/1139988707/encyclopedia-of-wilderness-encounters-j-p/][IMG]https://kicktraq.com/projects/1139988707/encyclopedia-of-wilderness-encounters-j-p//minichart.png[/IMG][/url],371.9536,62.83,,
https://www.kickstarter.com/projects/466414803/100-amazing-secrets-for-dandd-5e/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11626341#11626341,,https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd-5e/,5E,,,100 Amazing Secrets for D&D 5e,April 12 2025,Y,EUR,977.00,1.08772502,Not Funded,N,Y,Y,€977,1954.00%,Cancelled,0,1765839025572,March 18 2025,"A collection of 100 Intriguing Secrets, an RPG supplement filled with twists, revelations, and mysteries to keep your players on edge",https://i.kickstarter.com/assets/048/571/358/4b4bd3f64bbf0e3ec5b0751671a28860_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742314822&width=160&sig=xk91sqfSe1rXD35ql7lhdMWT3JICPqy8%2B9JQlkpaJk4%3D,"[size=14][b][url=https://www.kickstarter.com/projects/466414803/100-amazing-secrets-for-dandd-5e/?ref=kicktraq]100 Amazing Secrets for D&D 5e[/url][/b][/size][q]A collection of 100 Intriguing Secrets, an RPG supplement filled with twists, revelations, and mysteries to keep your players on edge[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/571/358/4b4bd3f64bbf0e3ec5b0751671a28860_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742314822&width=160&sig=xk91sqfSe1rXD35ql7lhdMWT3JICPqy8%2B9JQlkpaJk4%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-12-2025[url=https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd-5e/][IMG]https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd-5e//minichart.png[/IMG][/url]",0,54.386251,,
https://www.kickstarter.com/projects/desnordlund/varuld-recharged/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11615937#11615937,,https://kicktraq.com/projects/desnordlund/varuld-recharged/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Väruld - recharged!,April 13 2025,Y,EUR,845.00,1.13416,958.37,Y,N,Y,€845,563.00%,Ended,958.37,1765839025573,March 14 2025,New format and more of everything.,https://i.kickstarter.com/assets/048/019/475/38ab0bf70e43c781743dc32ec1cf8063_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1738340869&width=160&sig=ysRCnnbU%2F7R%2BUNJY1BBRpjkHt1CNLZhNvoeNb4X4r8s%3D,[size=14][b][url=https://www.kickstarter.com/projects/desnordlund/varuld-recharged/?ref=kicktraq]Väruld - recharged![/url][/b][/size][q]New format and more of everything.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/019/475/38ab0bf70e43c781743dc32ec1cf8063_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1738340869&width=160&sig=ysRCnnbU%2F7R%2BUNJY1BBRpjkHt1CNLZhNvoeNb4X4r8s%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-13-2025[url=https://kicktraq.com/projects/desnordlund/varuld-recharged/][IMG]https://kicktraq.com/projects/desnordlund/varuld-recharged//minichart.png[/IMG][/url],958.3652,170.2247247,,
https://www.kickstarter.com/projects/703064462/dragonbane-the-godwolf-from-the-crooked-mountains/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11633362#11633362,,https://kicktraq.com/projects/703064462/dragonbane-the-godwolf-from-the-crooked-mountains/,non-5E,https://rpggeek.com/rpg/79109/dragonbane,,Dragonbane: The Godwolf from the Crooked Mountains,April 13 2025,Y,SEK,"243,414.00",0.102275,"24,895.17",Y,N,Y,"kr243,414 SEK",486.00%,Ended,24895.17,1765839025574,March 21 2025,An epic third-party adventure for Dragonbane from Dunderdagar.,https://i.kickstarter.com/assets/047/821/466/33351804adce0a8f6af4826deeecea7d_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736803684&width=160&sig=GqtMqZsZ40BZkcVuiVB5HRbAy0OA2ASblRQrq%2B3Cf5k%3D,[size=14][b][url=https://www.kickstarter.com/projects/703064462/dragonbane-the-godwolf-from-the-crooked-mountains/?ref=kicktraq]Dragonbane: The Godwolf from the Crooked Mountains[/url][/b][/size][q]An epic third-party adventure for Dragonbane from Dunderdagar.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/047/821/466/33351804adce0a8f6af4826deeecea7d_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1736803684&width=160&sig=GqtMqZsZ40BZkcVuiVB5HRbAy0OA2ASblRQrq%2B3Cf5k%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-13-2025[url=https://kicktraq.com/projects/703064462/dragonbane-the-godwolf-from-the-crooked-mountains/][IMG]https://kicktraq.com/projects/703064462/dragonbane-the-godwolf-from-the-crooked-mountains//minichart.png[/IMG][/url],24895.16685,5122.462315,,
https://www.kickstarter.com/projects/466414803/100-amazing-secrets-for-dandd/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11636723#11636723,,https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd/,5E,,,100 Amazing Secrets for D&D,April 13 2025,Y,EUR,"2,051.00",1.13416,"2,326.16",Y,N,Y,"€2,051",4102.00%,Ended,2326.16,1765839025575,March 23 2025,"A collection of 100 Intriguing Secrets, an RPG supplement filled with twists, revelations, and mysteries to keep your players on edge",https://i.kickstarter.com/assets/048/629/986/4b4bd3f64bbf0e3ec5b0751671a28860_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742742284&width=160&sig=fqSc18giKpB9lIQmONPh0mA3Pm9ORh%2FHDS14DVykH60%3D,"[size=14][b][url=https://www.kickstarter.com/projects/466414803/100-amazing-secrets-for-dandd/?ref=kicktraq]100 Amazing Secrets for D&D[/url][/b][/size][q]A collection of 100 Intriguing Secrets, an RPG supplement filled with twists, revelations, and mysteries to keep your players on edge[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/629/986/4b4bd3f64bbf0e3ec5b0751671a28860_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742742284&width=160&sig=fqSc18giKpB9lIQmONPh0mA3Pm9ORh%2FHDS14DVykH60%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-13-2025[url=https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd/][IMG]https://kicktraq.com/projects/466414803/100-amazing-secrets-for-dandd//minichart.png[/IMG][/url]",2326.16216,56.708,,
https://www.kickstarter.com/projects/sidequests/d100-friends-and-foes-100-unique-characters-and-quests-for-5e/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11661767#11661767,,https://kicktraq.com/projects/sidequests/d100-friends-and-foes-100-unique-characters-and-quests-for-5e/,5E,,,D100 Friends & Foes: 100 Unique Characters and Quests For 5E,April 13 2025,Y,CAD,"1,240.00",0.72067,893.63,Y,N,Y,"$1,240 CAD",124.00%,Ended,893.63,1765839025576,April 1 2025,"A collection of not-so-stock NPC characters with ready to play Backstories, Relationships, Quests, Bonds & Flaws, Secrets, and more!",https://i.kickstarter.com/assets/048/749/824/1f35105b3f54889c035d398e2d102069_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1743544654&width=160&sig=Lo4hHT303bT3%2BVzOJ1WbyGj%2FCuW0N5r3yAyDWD7yba0%3D,"[size=14][b][url=https://www.kickstarter.com/projects/sidequests/d100-friends-and-foes-100-unique-characters-and-quests-for-5e/?ref=kicktraq]D100 Friends & Foes: 100 Unique Characters and Quests For 5E[/url][/b][/size][q]A collection of not-so-stock NPC characters with ready to play Backstories, Relationships, Quests, Bonds & Flaws, Secrets, and more![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/749/824/1f35105b3f54889c035d398e2d102069_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1743544654&width=160&sig=Lo4hHT303bT3%2BVzOJ1WbyGj%2FCuW0N5r3yAyDWD7yba0%3D[/inlineimg][/floatleft][b]Deadline:[/b]04-13-2025[url=https://kicktraq.com/projects/sidequests/d100-friends-and-foes-100-unique-characters-and-quests-for-5e/][IMG]https://kicktraq.com/projects/sidequests/d100-friends-and-foes-100-unique-characters-and-quests-for-5e//minichart.png[/IMG][/url]",893.6308,720.67,,
